description,name,unit_name,fdc_id,amount,measure_unit_id,portion_name,portion_amount,gram_weight
"Frankfurter, beef, unheated",Vitamin E ,MG,323121,0.51,1043,piece,1,48.6
"Frankfurter, beef, unheated",Vitamin B 12,UG,323121,0.97,1043,piece,1,48.6
"Frankfurter, beef, unheated",Vitamin B 6,MG,323121,0.13,1043,piece,1,48.6
"Frankfurter, beef, unheated",Zinc,MG,323121,2.06,1043,piece,1,48.6
"Frankfurter, beef, unheated",Vitamin A,UG,323121,3,1043,piece,1,48.6
"Frankfurter, beef, unheated",Protein,G,323121,11.7,1043,piece,1,48.6
"Frankfurter, beef, unheated",Riboflavin,MG,323121,0.154,1043,piece,1,48.6
"Frankfurter, beef, unheated",Phosphorus,MG,323121,128,1043,piece,1,48.6
"Frankfurter, beef, unheated",Pantothenic acid,MG,323121,0.263,1043,piece,1,48.6
"Frankfurter, beef, unheated",Niacin,MG,323121,2.25,1043,piece,1,48.6
"Frankfurter, beef, unheated",Manganese,MG,323121,0.031,1043,piece,1,48.6
"Frankfurter, beef, unheated",Magnesium,MG,323121,11.5,1043,piece,1,48.6
"Frankfurter, beef, unheated",Iron,MG,323121,1.14,1043,piece,1,48.6
"Frankfurter, beef, unheated",Folate,UG,323121,0,1043,piece,1,48.6
"Frankfurter, beef, unheated",Energy,KCAL,323121,314,1043,piece,1,48.6
"Frankfurter, beef, unheated",Copper,MG,323121,0.046,1043,piece,1,48.6
"Frankfurter, beef, unheated",Calcium,MG,323121,15,1043,piece,1,48.6
"Frankfurter, beef, unheated",Potassium,MG,323121,343,1043,piece,1,48.6
"Garlic, raw",Vitamin C,MG,1104647,10,,,,
"Garlic, raw",Total lipid (fat),G,1104647,0.38,,,,
"Garlic, raw",Selenium,UG,1104647,9.8,,,,
"Garlic, raw",Energy,KCAL,1104647,143,,,,
"Garlic, raw",Fiber,G,1104647,2.7,,,,
"Garlic, raw",Protein,G,1104647,6.62,,,,
"Grape juice, purple, with added vitamin C, from concentrate, shelf stable",Protein,G,2003592,0.2578125,,,,
"Grape juice, purple, with added vitamin C, from concentrate, shelf stable",Vitamin C,MG,2003592,45.61,,,,
"Grape juice, purple, with added vitamin C, from concentrate, shelf stable",Vitamin B 6,MG,2003592,0.03869,,,,
"Grape juice, purple, with added vitamin C, from concentrate, shelf stable",Total lipid (fat),G,2003592,0.2875,,,,
"Grape juice, purple, with added vitamin C, from concentrate, shelf stable",Thiamin,MG,2003592,0.02588,,,,
"Grape juice, purple, with added vitamin C, from concentrate, shelf stable",Sodium,MG,2003592,4.019,,,,
"Grape juice, purple, with added vitamin C, from concentrate, shelf stable",Potassium,MG,2003592,49.78,,,,
"Grape juice, purple, with added vitamin C, from concentrate, shelf stable",Zinc,MG,2003592,0.0571,,,,
"Grape juice, purple, with added vitamin C, from concentrate, shelf stable",Niacin,MG,2003592,0.01638,,,,
"Grape juice, purple, with added vitamin C, from concentrate, shelf stable",Manganese,MG,2003592,0.1658,,,,
"Grape juice, purple, with added vitamin C, from concentrate, shelf stable",Magnesium,MG,2003592,7.873,,,,
"Grape juice, purple, with added vitamin C, from concentrate, shelf stable",Iron,MG,2003592,0.04092,,,,
"Grape juice, purple, with added vitamin C, from concentrate, shelf stable",Folate,UG,2003592,0.6644,,,,
"Grape juice, purple, with added vitamin C, from concentrate, shelf stable",Copper,MG,2003592,0.01469,,,,
"Grape juice, purple, with added vitamin C, from concentrate, shelf stable",Calcium,MG,2003592,9.741,,,,
"Grape juice, purple, with added vitamin C, from concentrate, shelf stable",Phosphorus,MG,2003592,11.95,,,,
"Grape juice, white, with added vitamin C, from concentrate, shelf stable",Zinc,MG,2003593,0.01773,,,,
"Grape juice, white, with added vitamin C, from concentrate, shelf stable",Vitamin C,MG,2003593,55.25,,,,
"Grape juice, white, with added vitamin C, from concentrate, shelf stable",Vitamin B 6,MG,2003593,0.01413,,,,
"Grape juice, white, with added vitamin C, from concentrate, shelf stable",Total lipid (fat),G,2003593,0.265,,,,
"Grape juice, white, with added vitamin C, from concentrate, shelf stable",Thiamin,MG,2003593,0,,,,
"Grape juice, white, with added vitamin C, from concentrate, shelf stable",Sodium,MG,2003593,7.188,,,,
"Grape juice, white, with added vitamin C, from concentrate, shelf stable",Protein,G,2003593,0.09375,,,,
"Grape juice, white, with added vitamin C, from concentrate, shelf stable",Potassium,MG,2003593,49.01,,,,
"Grape juice, white, with added vitamin C, from concentrate, shelf stable",Phosphorus,MG,2003593,12.57,,,,
"Grape juice, white, with added vitamin C, from concentrate, shelf stable",Niacin,MG,2003593,0.005875,,,,
"Grape juice, white, with added vitamin C, from concentrate, shelf stable",Manganese,MG,2003593,0.06128,,,,
"Grape juice, white, with added vitamin C, from concentrate, shelf stable",Magnesium,MG,2003593,4.274,,,,
"Grape juice, white, with added vitamin C, from concentrate, shelf stable",Iron,MG,2003593,0.1191,,,,
"Grape juice, white, with added vitamin C, from concentrate, shelf stable",Folate,UG,2003593,1.731,,,,
"Grape juice, white, with added vitamin C, from concentrate, shelf stable",Copper,MG,2003593,0.004458,,,,
"Grape juice, white, with added vitamin C, from concentrate, shelf stable",Calcium,MG,2003593,7.318,,,,
"Grapefruit juice, red, not fortified, not from concentrate, refrigerated",Zinc,MG,2003595,0.02739,,,,
"Grapefruit juice, red, not fortified, not from concentrate, refrigerated",Vitamin C,MG,2003595,24.14,,,,
"Grapefruit juice, red, not fortified, not from concentrate, refrigerated",Vitamin B 6,MG,2003595,0.022,,,,
"Grapefruit juice, red, not fortified, not from concentrate, refrigerated",Total lipid (fat),G,2003595,0.2669,,,,
"Grapefruit juice, red, not fortified, not from concentrate, refrigerated",Thiamin,MG,2003595,0.03275,,,,
"Grapefruit juice, red, not fortified, not from concentrate, refrigerated",Sodium,MG,2003595,1.031,,,,
"Grapefruit juice, red, not fortified, not from concentrate, refrigerated",Protein,G,2003595,0.5703125,,,,
"Grapefruit juice, red, not fortified, not from concentrate, refrigerated",Potassium,MG,2003595,128.3,,,,
"Grapefruit juice, red, not fortified, not from concentrate, refrigerated",Calcium,MG,2003595,8.879,,,,
"Grapefruit juice, red, not fortified, not from concentrate, refrigerated",Niacin,MG,2003595,0.01875,,,,
"Grapefruit juice, red, not fortified, not from concentrate, refrigerated",Manganese,MG,2003595,0.01548,,,,
"Grapefruit juice, red, not fortified, not from concentrate, refrigerated",Magnesium,MG,2003595,7.748,,,,
"Grapefruit juice, red, not fortified, not from concentrate, refrigerated",Iron,MG,2003595,0.01529,,,,
"Grapefruit juice, red, not fortified, not from concentrate, refrigerated",Folate,UG,2003595,19.02,,,,
"Grapefruit juice, red, not fortified, not from concentrate, refrigerated",Copper,MG,2003595,0.02411,,,,
"Grapefruit juice, red, not fortified, not from concentrate, refrigerated",Phosphorus,MG,2003595,14.58,,,,
"Grapefruit juice, white, canned or bottled, unsweetened",Protein,G,325287,0.55,1000,cup,1,257
"Grapefruit juice, white, canned or bottled, unsweetened",Riboflavin,MG,325287,0.02,1000,cup,1,257
"Grapefruit juice, white, canned or bottled, unsweetened",Sodium,MG,325287,1,1000,cup,1,257
"Grapefruit juice, white, canned or bottled, unsweetened",Thiamin,MG,325287,0.062,1000,cup,1,257
"Grapefruit juice, white, canned or bottled, unsweetened",Vitamin C,MG,325287,39.4,1000,cup,1,257
"Grapefruit juice, white, canned or bottled, unsweetened",Vitamin B 6,MG,325287,0,1000,cup,1,257
"Grapefruit juice, white, canned or bottled, unsweetened",Zinc,MG,325287,0.04,1000,cup,1,257
"Grapefruit juice, white, canned or bottled, unsweetened",Potassium,MG,325287,141,1000,cup,1,257
"Grapefruit juice, white, canned or bottled, unsweetened",Total lipid (fat),G,325287,0.7,1000,cup,1,257
"Grapefruit juice, white, canned or bottled, unsweetened",Phosphorus,MG,325287,17,1000,cup,1,257
"Grapefruit juice, white, canned or bottled, unsweetened",Vitamin E ,MG,325287,0.22,1000,cup,1,257
"Grapefruit juice, white, canned or bottled, unsweetened",Niacin,MG,325287,0.253,1000,cup,1,257
"Grapefruit juice, white, canned or bottled, unsweetened",Manganese,MG,325287,0.02,1000,cup,1,257
"Grapefruit juice, white, canned or bottled, unsweetened",Magnesium,MG,325287,9.6,1000,cup,1,257
"Grapefruit juice, white, canned or bottled, unsweetened",Iron,MG,325287,0.07,1000,cup,1,257
"Grapefruit juice, white, canned or bottled, unsweetened",Folate,UG,325287,12,1000,cup,1,257
"Grapefruit juice, white, canned or bottled, unsweetened",Fiber,G,325287,0.2,1000,cup,1,257
"Grapefruit juice, white, canned or bottled, unsweetened",Energy,KCAL,325287,37,1000,cup,1,257
"Grapefruit juice, white, canned or bottled, unsweetened",Copper,MG,325287,0.032,1000,cup,1,257
"Grapefruit juice, white, canned or bottled, unsweetened",Calcium,MG,325287,16,1000,cup,1,257
"Grapefruit juice, white, canned or bottled, unsweetened",Pantothenic acid,MG,325287,0.28,1000,cup,1,257
"Grapes, green, seedless, raw",Potassium,MG,2346413,218.1,,,,
"Grapes, green, seedless, raw",Protein,G,2263891,0.89875,,,,
"Grapes, green, seedless, raw",Protein,G,2346413,0.89875,,,,
"Grapes, green, seedless, raw",Sodium,MG,2263891,3.171,,,,
"Grapes, green, seedless, raw",Sodium,MG,2346413,3.171,,,,
"Grapes, green, seedless, raw",Zinc,MG,2263891,0.02674,,,,
"Grapes, green, seedless, raw",Total lipid (fat),G,2346413,0.2325,,,,
"Grapes, green, seedless, raw",Vitamin C,MG,2263891,3.017,,,,
"Grapes, green, seedless, raw",Potassium,MG,2263891,218.1,,,,
"Grapes, green, seedless, raw",Zinc,MG,2346413,0.02674,,,,
"Grapes, green, seedless, raw",Total lipid (fat),G,2263891,0.2325,,,,
"Grapes, green, seedless, raw",Phosphorus,MG,2346413,21.98,,,,
"Grapes, green, seedless, raw",Vitamin C,MG,2346413,3.017,,,,
"Grapes, green, seedless, raw",Manganese,MG,2346413,0.08365,,,,
"Grapes, green, seedless, raw",Phosphorus,MG,2263891,21.98,,,,
"Grapes, green, seedless, raw",Biotin,UG,2263891,0,,,,
"Grapes, green, seedless, raw",Biotin,UG,2346413,0.1111,,,,
"Grapes, green, seedless, raw",Calcium,MG,2263891,9.897,,,,
"Grapes, green, seedless, raw",Copper,MG,2263891,0.06091,,,,
"Grapes, green, seedless, raw",Calcium,MG,2346413,9.897,,,,
"Grapes, green, seedless, raw",Iron,MG,2263891,0.1991,,,,
"Grapes, green, seedless, raw",Iron,MG,2346413,0.1991,,,,
"Grapes, green, seedless, raw",Magnesium,MG,2263891,7.118,,,,
"Grapes, green, seedless, raw",Magnesium,MG,2346413,7.118,,,,
"Grapes, green, seedless, raw",Manganese,MG,2263891,0.08365,,,,
"Grapes, green, seedless, raw",Copper,MG,2346413,0.06091,,,,
"Grapes, red, seedless, raw",Sodium,MG,2263890,6.999,,,,
"Grapes, red, seedless, raw",Potassium,MG,2346412,229.4,,,,
"Grapes, red, seedless, raw",Protein,G,2263890,0.914375,,,,
"Grapes, red, seedless, raw",Protein,G,2346412,0.914375,,,,
"Grapes, red, seedless, raw",Sodium,MG,2346412,6.999,,,,
"Grapes, red, seedless, raw",Zinc,MG,2346412,0.03603,,,,
"Grapes, red, seedless, raw",Total lipid (fat),G,2346412,0.1638,,,,
"Grapes, red, seedless, raw",Vitamin C,MG,2263890,3.308,,,,
"Grapes, red, seedless, raw",Vitamin C,MG,2346412,3.308,,,,
"Grapes, red, seedless, raw",Zinc,MG,2263890,0.03603,,,,
"Grapes, red, seedless, raw",Potassium,MG,2263890,229.4,,,,
"Grapes, red, seedless, raw",Total lipid (fat),G,2263890,0.1638,,,,
"Grapes, red, seedless, raw",Phosphorus,MG,2346412,24.86,,,,
"Grapes, red, seedless, raw",Magnesium,MG,2346412,8.556,,,,
"Grapes, red, seedless, raw",Manganese,MG,2346412,0.09758,,,,
"Grapes, red, seedless, raw",Biotin,UG,2263890,0,,,,
"Grapes, red, seedless, raw",Biotin,UG,2346412,0.1222,,,,
"Grapes, red, seedless, raw",Phosphorus,MG,2263890,24.86,,,,
"Grapes, red, seedless, raw",Calcium,MG,2346412,10.17,,,,
"Grapes, red, seedless, raw",Copper,MG,2263890,0.08081,,,,
"Grapes, red, seedless, raw",Calcium,MG,2263890,10.17,,,,
"Grapes, red, seedless, raw",Iron,MG,2263890,0.1615,,,,
"Grapes, red, seedless, raw",Iron,MG,2346412,0.1615,,,,
"Grapes, red, seedless, raw",Magnesium,MG,2263890,8.556,,,,
"Grapes, red, seedless, raw",Manganese,MG,2263890,0.09758,,,,
"Grapes, red, seedless, raw",Copper,MG,2346412,0.08081,,,,
"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Potassium,MG,332397,425,1050,slice,1,13.5
"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Total lipid (fat),G,332397,3.73,1050,slice,1,13.5
"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Zinc,MG,332397,1.52,1050,slice,1,13.5
"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Sodium,MG,332397,1040,1050,slice,1,13.5
"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Protein,G,332397,16.7,1050,slice,1,13.5
"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Phosphorus,MG,332397,261,1050,slice,1,13.5
"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Total fat,G,332397,3.15,1050,slice,1,13.5
"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Magnesium,MG,332397,18.8,1050,slice,1,13.5
"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Iron,MG,332397,0.58,1050,slice,1,13.5
"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Energy,KCAL,332397,106,1050,slice,1,13.5
"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Copper,MG,332397,0.05,1050,slice,1,13.5
"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Calcium,MG,332397,5,1050,slice,1,13.5
"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Manganese,MG,332397,0,1050,slice,1,13.5
"Ham, sliced, restaurant",Zinc,MG,746952,1.76,1050,slice,1,16.2
"Ham, sliced, restaurant",Total lipid (fat),G,746952,3.68,1050,slice,1,16.2
"Ham, sliced, restaurant",Sodium,MG,746952,1030,1050,slice,1,16.2
"Ham, sliced, restaurant",Protein,G,746952,19.6,1050,slice,1,16.2
"Ham, sliced, restaurant",Potassium,MG,746952,484,1050,slice,1,16.2
"Ham, sliced, restaurant",Phosphorus,MG,746952,246,1050,slice,1,16.2
"Ham, sliced, restaurant",Total fat,G,746952,3.54,1050,slice,1,16.2
"Ham, sliced, restaurant",Magnesium,MG,746952,20.3,1050,slice,1,16.2
"Ham, sliced, restaurant",Iron,MG,746952,0.86,1050,slice,1,16.2
"Ham, sliced, restaurant",Energy,KCAL,746952,121,1050,slice,1,16.2
"Ham, sliced, restaurant",Copper,MG,746952,0.041,1050,slice,1,16.2
"Ham, sliced, restaurant",Calcium,MG,746952,6,1050,slice,1,16.2
"Ham, sliced, restaurant",Manganese,MG,746952,0.015,1050,slice,1,16.2
"Hummus, commercial",Sodium,MG,321358,438,1001,tablespoon,2,33.9
"Hummus, commercial",Thiamin,MG,321358,0.15,1001,tablespoon,2,33.9
"Hummus, commercial",Total fat,G,321358,16.1,1001,tablespoon,2,33.9
"Hummus, commercial",Total lipid (fat),G,321358,17.1,1001,tablespoon,2,33.9
"Hummus, commercial",Vitamin A,UG,321358,1,1001,tablespoon,2,33.9
"Hummus, commercial",Vitamin B 6,MG,321358,0.143,1001,tablespoon,2,33.9
"Hummus, commercial",Vitamin K (Dihydrophylloquinone),UG,321358,0,1001,tablespoon,2,33.9
"Hummus, commercial",Vitamin E ,MG,321358,1.74,1001,tablespoon,2,33.9
"Hummus, commercial",Vitamin K (Menaquinone-4),UG,321358,0,1001,tablespoon,2,33.9
"Hummus, commercial",Vitamin K (phylloquinone),UG,321358,17.2,1001,tablespoon,2,33.9
"Hummus, commercial",Zinc,MG,321358,1.38,1001,tablespoon,2,33.9
"Hummus, commercial",Selenium,UG,321358,16.2,1001,tablespoon,2,33.9
"Hummus, commercial",Vitamin C,MG,321358,0,1001,tablespoon,2,33.9
"Hummus, commercial",Riboflavin,MG,321358,0.115,1001,tablespoon,2,33.9
"Hummus, commercial",Niacin,MG,321358,0.948,1001,tablespoon,2,33.9
"Hummus, commercial",Potassium,MG,321358,289,1001,tablespoon,2,33.9
"Hummus, commercial",Calcium,MG,321358,41,1001,tablespoon,2,33.9
"Hummus, commercial",Protein,G,321358,7.35,1001,tablespoon,2,33.9
"Hummus, commercial",Copper,MG,321358,0.348,1001,tablespoon,2,33.9
"Hummus, commercial",Energy,KCAL,321358,229,1001,tablespoon,2,33.9
"Hummus, commercial",Fiber,G,321358,5.4,1001,tablespoon,2,33.9
"Hummus, commercial",Folate,UG,321358,36,1001,tablespoon,2,33.9
"Hummus, commercial",Choline,MG,321358,46.6,1001,tablespoon,2,33.9
"Hummus, commercial",Magnesium,MG,321358,71.1,1001,tablespoon,2,33.9
"Hummus, commercial",Manganese,MG,321358,1.06,1001,tablespoon,2,33.9
"Hummus, commercial",Pantothenic acid,MG,321358,0.318,1001,tablespoon,2,33.9
"Hummus, commercial",Phosphorus,MG,321358,166,1001,tablespoon,2,33.9
"Hummus, commercial",Iron,MG,321358,2.41,1001,tablespoon,2,33.9
"Kale, frozen, cooked, boiled, drained, without salt",Thiamin,MG,326196,0.063,1000,cup,1,118
"Kale, frozen, cooked, boiled, drained, without salt",Zinc,MG,326196,0.27,1000,cup,1,118
"Kale, frozen, cooked, boiled, drained, without salt",Vitamin K (phylloquinone),UG,326196,418,1000,cup,1,118
"Kale, frozen, cooked, boiled, drained, without salt",Vitamin K (Menaquinone-4),UG,326196,0,1000,cup,1,118
"Kale, frozen, cooked, boiled, drained, without salt",Vitamin K (Dihydrophylloquinone),UG,326196,0,1000,cup,1,118
"Kale, frozen, cooked, boiled, drained, without salt",Vitamin E ,MG,326196,1.61,1000,cup,1,118
"Kale, frozen, cooked, boiled, drained, without salt",Vitamin C,MG,326196,17.8,1000,cup,1,118
"Kale, frozen, cooked, boiled, drained, without salt",Vitamin B 6,MG,326196,0.063,1000,cup,1,118
"Kale, frozen, cooked, boiled, drained, without salt",Vitamin A,UG,326196,146,1000,cup,1,118
"Kale, frozen, cooked, boiled, drained, without salt",Total lipid (fat),G,326196,1.21,1000,cup,1,118
"Kale, frozen, cooked, boiled, drained, without salt",Sodium,MG,326196,16,1000,cup,1,118
"Kale, frozen, cooked, boiled, drained, without salt",Riboflavin,MG,326196,0.14,1000,cup,1,118
"Kale, frozen, cooked, boiled, drained, without salt",Calcium,MG,326196,150,1000,cup,1,118
"Kale, frozen, cooked, boiled, drained, without salt",Potassium,MG,326196,144,1000,cup,1,118
"Kale, frozen, cooked, boiled, drained, without salt",Phosphorus,MG,326196,42,1000,cup,1,118
"Kale, frozen, cooked, boiled, drained, without salt",Pantothenic acid,MG,326196,0.17,1000,cup,1,118
"Kale, frozen, cooked, boiled, drained, without salt",Niacin,MG,326196,0.457,1000,cup,1,118
"Kale, frozen, cooked, boiled, drained, without salt",Manganese,MG,326196,0.542,1000,cup,1,118
"Kale, frozen, cooked, boiled, drained, without salt",Magnesium,MG,326196,25,1000,cup,1,118
"Kale, frozen, cooked, boiled, drained, without salt",Iron,MG,326196,0.84,1000,cup,1,118
"Kale, frozen, cooked, boiled, drained, without salt",Folate,UG,326196,65,1000,cup,1,118
"Kale, frozen, cooked, boiled, drained, without salt",Energy,KCAL,326196,36,1000,cup,1,118
"Kale, frozen, cooked, boiled, drained, without salt",Copper,MG,326196,0.067,1000,cup,1,118
"Kale, frozen, cooked, boiled, drained, without salt",Protein,G,326196,2.94,1000,cup,1,118
"Kale, raw",Thiamin,MG,323505,0.113,1000,cup,1,20.6
"Kale, raw",Total lipid (fat),G,323505,1.49,1000,cup,1,20.6
"Kale, raw",Vitamin A,UG,323505,241,1000,cup,1,20.6
"Kale, raw",Vitamin C,MG,323505,93.4,1000,cup,1,20.6
"Kale, raw",Vitamin B 6,MG,323505,0.147,1000,cup,1,20.6
"Kale, raw",Vitamin K (Dihydrophylloquinone),UG,323505,0,1000,cup,1,20.6
"Kale, raw",Vitamin K (Menaquinone-4),UG,323505,0,1000,cup,1,20.6
"Kale, raw",Vitamin K (phylloquinone),UG,323505,390,1000,cup,1,20.6
"Kale, raw",Zinc,MG,323505,0.39,1000,cup,1,20.6
"Kale, raw",Riboflavin,MG,323505,0.347,1000,cup,1,20.6
"Kale, raw",Vitamin E ,MG,323505,0.66,1000,cup,1,20.6
"Kale, raw",Protein,G,323505,2.92,1000,cup,1,20.6
"Kale, raw",Sodium,MG,323505,53,1000,cup,1,20.6
"Kale, raw",Phosphorus,MG,323505,55,1000,cup,1,20.6
"Kale, raw",Potassium,MG,323505,348,1000,cup,1,20.6
"Kale, raw",Calcium,MG,323505,254,1000,cup,1,20.6
"Kale, raw",Copper,MG,323505,0.053,1000,cup,1,20.6
"Kale, raw",Energy,KCAL,323505,35,1000,cup,1,20.6
"Kale, raw",Folate,UG,323505,62,1000,cup,1,20.6
"Kale, raw",Fiber,G,323505,4.1,1000,cup,1,20.6
"Kale, raw",Magnesium,MG,323505,32.7,1000,cup,1,20.6
"Kale, raw",Manganese,MG,323505,0.92,1000,cup,1,20.6
"Kale, raw",Niacin,MG,323505,1.18,1000,cup,1,20.6
"Kale, raw",Pantothenic acid,MG,323505,0.37,1000,cup,1,20.6
"Kale, raw",Iron,MG,323505,1.6,1000,cup,1,20.6
"Ketchup, restaurant",Potassium,MG,747693,249,,,,
"Ketchup, restaurant",Total lipid (fat),G,747693,0.55,,,,
"Ketchup, restaurant",Sodium,MG,747693,949,,,,
"Ketchup, restaurant",Zinc,MG,747693,0.16,,,,
"Ketchup, restaurant",Protein,G,747693,1.11,,,,
"Ketchup, restaurant",Phosphorus,MG,747693,25,,,,
"Ketchup, restaurant",Energy,KCAL,747693,117,,,,
"Ketchup, restaurant",Magnesium,MG,747693,13.5,,,,
"Ketchup, restaurant",Iron,MG,747693,0.43,,,,
"Ketchup, restaurant",Copper,MG,747693,0.066,,,,
"Ketchup, restaurant",Calcium,MG,747693,14,,,,
"Ketchup, restaurant",Manganese,MG,747693,0.086,,,,
"Kiwifruit, green, raw",Vitamin A,UG,327046,4,,,,
"Kiwifruit, green, raw",Sodium,MG,327046,5,,,,
"Kiwifruit, green, raw",Thiamin,MG,327046,0.027,,,,
"Kiwifruit, green, raw",Total lipid (fat),G,327046,0.44,,,,
"Kiwifruit, green, raw",Vitamin B 6,MG,327046,0.061,,,,
"Kiwifruit, green, raw",Selenium,UG,327046,0.2,,,,
"Kiwifruit, green, raw",Vitamin E ,MG,327046,1.3,,,,
"Kiwifruit, green, raw",Vitamin K (Dihydrophylloquinone),UG,327046,0,,,,
"Kiwifruit, green, raw",Vitamin K (phylloquinone),UG,327046,40.3,,,,
"Kiwifruit, green, raw",Zinc,MG,327046,0.14,,,,
"Kiwifruit, green, raw",Vitamin C,MG,327046,74.7,,,,
"Kiwifruit, green, raw",Riboflavin,MG,327046,0.025,,,,
"Kiwifruit, green, raw",Manganese,MG,327046,0.064,,,,
"Kiwifruit, green, raw",Potassium,MG,327046,198,,,,
"Kiwifruit, green, raw",Protein,G,327046,1.06,,,,
"Kiwifruit, green, raw",Calcium,MG,327046,35,,,,
"Kiwifruit, green, raw",Energy,KCAL,327046,58,,,,
"Kiwifruit, green, raw",Fiber,G,327046,3,,,,
"Kiwifruit, green, raw",Folate,UG,327046,26,,,,
"Kiwifruit, green, raw",Copper,MG,327046,0.134,,,,
"Kiwifruit, green, raw",Magnesium,MG,327046,15.7,,,,
"Kiwifruit, green, raw",Niacin,MG,327046,0.37,,,,
"Kiwifruit, green, raw",Pantothenic acid,MG,327046,0.206,,,,
"Kiwifruit, green, raw",Phosphorus,MG,327046,34,,,,
"Kiwifruit, green, raw",Iron,MG,327046,0.24,,,,
"Lettuce, cos or romaine, raw",Riboflavin,MG,327923,0.072,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Vitamin A,UG,327923,436,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Riboflavin,MG,746769,0.072,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Selenium,UG,327923,0.4,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Selenium,UG,746769,0.4,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Thiamin,MG,327923,0.079,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Thiamin,MG,746769,0.079,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Total lipid (fat),G,327923,0.26,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Total lipid (fat),G,746769,0.26,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Vitamin A,UG,746769,436,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Vitamin E ,MG,746769,0.14,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Vitamin B 6,MG,746769,0.078,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Vitamin C,MG,327923,4.6,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Vitamin C,MG,746769,4.6,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Vitamin E ,MG,327923,0.14,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Protein,G,746769,1.24,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Vitamin K (Dihydrophylloquinone),UG,327923,0,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Vitamin K (phylloquinone),UG,327923,102,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Vitamin K (phylloquinone),UG,746769,102,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Zinc,MG,327923,0.25,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Zinc,MG,746769,0.25,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Vitamin B 6,MG,327923,0.078,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Protein,G,327923,1.24,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Vitamin K (Dihydrophylloquinone),UG,746769,0,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Potassium,MG,327923,253,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Potassium,MG,746769,253,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Calcium,MG,327923,35,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Calcium,MG,746769,35,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Copper,MG,327923,0.048,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Copper,MG,746769,0.048,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Energy,KCAL,327923,17,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Energy,KCAL,746769,17,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Fiber,G,327923,1.8,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Fiber,G,746769,1.8,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Folate,UG,746769,50,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Iron,MG,327923,0.95,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Folate,UG,327923,50,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Magnesium,MG,327923,13.7,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Phosphorus,MG,746769,30,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Phosphorus,MG,327923,30,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Iron,MG,746769,0.95,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Pantothenic acid,MG,327923,0.145,1117,bunch,1,581
"Lettuce, cos or romaine, raw",Niacin,MG,746769,0.323,1117,bunch,1,581
