description,name,unit_name,fdc_id,group,amount,portion_name,portion_amount,gram_weight,FdGrp_Cd,FdGrp_desc
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Vitamin B-6,mg,9400,900,0.018,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid","Vitamin B-12, added",µg,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Vitamin B-12,µg,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Vitamin A,µg,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Total lipid (fat),g,9400,900,0.13,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid","Folate, DFE",µg,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Total Fiber,g,9400,900,0.2,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Thiamin,mg,9400,900,0.021,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Theobromine,mg,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid","Sugars, total",g,9400,900,9.62,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Sucrose,g,9400,900,1.26,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Selenium,µg,9400,900,0.1,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Folate,µg,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Magnesium,mg,9400,900,5.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid","Fatty acids, total trans",g,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",20:5 n-3 (EPA),g,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",20:4 undifferentiated,g,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",20:01,g,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",18:3 undifferentiated,g,9400,900,0.007,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",18:2 undifferentiated,g,9400,900,0.033,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",18:1 undifferentiated,g,9400,900,0.005,cup,1.0,248.0,900,Fruits and Fruit Juices
